uploadID uploadRA uploadDEC uploadSearchID objID survey specObjID distance_arcmin fov_radius IAUName ra dec band nuv_exptime fuv_exptime fuv_mag_1 fuv_magerr nuv_mag nuv_magerr fuv_flux fuv_fluxerr nuv_flux nuv_fluxerr e_bv spectra fuv_fwhm_world nuv_fwhm_world ra_cent dec_cent minObsDate meanObsDate maxObsDate minObsMJD meanObsMJD maxObsMJD tilename tilenum_1 img subvis photoextractid nuv_flux_auto nuv_flux_aper_7 nuv_artifact fuv_flux_auto fuv_flux_aper_7 fuv_artifact X_IMAGE Y_IMAGE FLUX_AUTO FLUXERR_AUTO FLUX_APER A_IMAGE B_IMAGE THETA_IMAGE FWHM_IMAGE nuv_sex gl_sex gb_sex ra_sex dec_sex nuv_galex fuv_mag_2 ra_galex dec_galex gl_galex gb_galex tilenum_2
275 111.678363198322 -29.41941826341877 275 6386009894063965669 AIS 0 0.0 0.5771664381027222 "GALEX J072642.8-292509" 111.678363198322 -29.41941826341877 1 109.0 0.0 -999.0 -999.0 17.18765 0.05103465 -999.0 -999.0 484.1046 22.7496414 0.3188866 false -99.0 0.004799515 111.06812 -29.19591 2011-12-27 2011-12-27 2011-12-27 55922.09675925926 55922.09675925926 55922.098020833335 AIS_429 50429 1 40 6386009894062915584 14.352899551391602 14.39911937713623 17 -99.0 -99.0 -999 2647.030029296875 9720.0400390625 23.0344 0.411514 3.28522 1.78156 1.62105 -31.2764 7.104459762573242 16.674100875854492 242.987298855 -6.03417614007 111.679014576 -29.4196704021 17.187650680541992 -999.0 111.678363198322 -29.41941826341877 242.9868621826172 -6.034448623657227 50429
279 118.7044239834374 -30.79480807087852 279 6386009928423705890 AIS 0 0.0 0.26887503266334534 "GALEX J075449.0-304741" 118.7044239834374 -30.79480807087852 1 108.0 0.0 -999.0 -999.0 17.9467621 0.06098809 -999.0 -999.0 240.599564 13.5117016 0.796567142 false -99.0 0.00183774089 118.73615 -31.0623 2011-12-26 2011-12-26 2011-12-26 55921.54924768518 55921.54924768518 55921.55049768519 AIS_429 50429 1 72 6386009928422653952 7.133378028869629 7.40131139755249 0 -99.0 -99.0 -999 1200.3699951171875 20857.599609375 12.4914 0.351386 3.75954 1.25212 1.09184 -48.7936 3.7868399620056152 17.338499069213867 247.178480311 -1.41571055481 118.704476887 -30.7943545333 17.946762084960938 -999.0 118.7044239834374 -30.79480807087852 247.1789093017578 -1.4158769845962524 50429
280 119.7556613249466 -30.45139965824265 280 6386009927349962825 AIS 0 0.0 0.10595612227916718 "GALEX J075901.3-302705" 119.7556613249466 -30.45139965824265 1 169.0 0.0 -999.0 -999.0 16.5632114 0.0258947648 -999.0 -999.0 860.4295 20.5162258 1.1157912 false -99.0 0.00172344886 119.76102 -30.34554 2012-01-20 2012-01-20 2012-01-20 55946.45292824074 55946.45292824074 55946.45488425926 AIS_429 50429 1 71 6386009927348912128 25.51030921936035 26.06369972229004 2 -99.0 -99.0 -999 774.7340087890625 23141.0 51.9317 0.675117 14.67 1.35686 1.11871 -44.6959 4.351530075073242 15.791399955749512 247.355826085 -0.46456531633 119.755621498 -30.4509668745 16.56321144104004 -999.0 119.7556613249466 -30.45139965824265 247.3562774658203 -0.4646565318107605 50429
281 119.2864850278884 -32.28222714927026 281 6386009940234865077 AIS 0 0.0 0.5065464377403259 "GALEX J075708.7-321656" 119.2864850278884 -32.28222714927026 1 361.0 0.0 -999.0 -999.0 17.8095551 0.03234396 -999.0 -999.0 273.009552 8.130949 0.8254805 false -99.0 0.00202441169 119.88276 -32.23394 2011-12-28 2012-01-08 2012-01-20 55923.05489583334 55934.7215625 55946.450104166666 AIS_429 50429 1 83 6386009940233814016 8.094280242919922 8.250096321105957 17 -99.0 -99.0 -999 1868.4100341796875 20025.80078125 13.5385 0.370486 4.17589 1.35496 1.07557 49.1847 4.383019924163818 17.251100540161133 248.708795294 -1.76199666727 119.287111949 -32.2821091857 17.809555053710938 -999.0 119.2864850278884 -32.28222714927026 248.70867919921875 -1.7624059915542603 50429
282 121.0645947315899 -31.75573751432528 282 6386009939161122617 AIS 0 0.0 0.30114254355430603 "GALEX J080415.5-314520" 121.0645947315899 -31.75573751432528 1 233.0 0.0 -999.0 -999.0 17.4485 0.0338019468 -999.0 -999.0 380.714478 11.8498068 0.6228899 false -99.0 0.00153148733 120.87152 -31.50343 2011-12-28 2012-01-07 2012-01-18 55923.05836805556 55933.97503472222 55944.890543981484 AIS_429 50429 1 82 6386009939160072192 11.287552833557129 11.431050300598145 17 -99.0 -99.0 -999 1036.81005859375 23767.30078125 19.4001 0.426022 2.97871 2.56096 0.963184 43.8511 9.40254020690918 16.86050033569336 249.055292572 -0.203637193526 121.064378222 -31.7550097134 17.44849967956543 -999.0 121.0645947315899 -31.75573751432528 249.05606079101562 -0.20376601815223694 50429
284 115.8774546730464 -36.0540520501327 284 6385271011512681362 AIS 0 0.0 0.2248232513666153 "GALEX J074330.5-360314" 115.8774546730464 -36.0540520501327 1 101.05 0.0 -999.0 -999.0 16.5319614 0.04158286 -999.0 -999.0 885.553955 33.907795 0.703000963 false -99.0 0.0020909505 115.69648 -35.88349 2011-12-26 2011-12-26 2011-12-26 55921.46922453704 55921.46922453704 55921.47039351852 AIS_408 50408 1 30 6385271011511631872 26.255207061767578 21.622928619384766 2 -99.0 -99.0 -999 1764.199951171875 9557.0302734375 103.874 0.652318 4.60499 1.6118 1.0287 -10.0784 7.698239803314209 15.038700103759766 250.542638094 -6.10137147018 115.877460047 -36.0536510602 16.53196144104004 -999.0 115.8774546730464 -36.0540520501327 250.5430450439453 -6.10146951675415 50408
286 116.4621387675113 -37.38364845047454 286 6385271032987519371 AIS 0 0.0 0.5780117511749268 "GALEX J074550.9-372301" 116.4621387675113 -37.38364845047454 1 77.05 0.0 -999.0 -999.0 16.59544 0.0401380174 -999.0 -999.0 835.2632 30.8709087 0.589228749 false -99.0 0.00407380937 115.99664 -37.82873 2012-01-20 2012-01-20 2012-01-20 55946.6632175926 55946.6632175926 55946.6641087963 AIS_408 50408 1 50 6385271032986468352 24.76416778564453 25.016380310058594 17 -99.0 -99.0 -999 577.676025390625 8963.6796875 43.4614 0.55231 11.397 1.38409 1.09306 -37.4137 4.362770080566406 15.984700202941895 251.939590703 -6.3456299419 116.462488089 -37.3834312794 16.595439910888672 -999.0 116.4621387675113 -37.38364845047454 251.939697265625 -6.3458781242370605 50408
287 119.9801082930498 -38.95777524398292 287 6385271067347258642 AIS 0 0.0 0.5435737371444702 "GALEX J075955.2-385727" 119.9801082930498 -38.95777524398292 1 83.15 0.0 -999.0 -999.0 17.6064167 0.07957127 -999.0 -999.0 329.17984 24.1190224 0.8750216 false -99.0 0.003303841 119.72178 -39.46316 2011-12-29 2011-12-29 2011-12-29 55924.07983796296 55924.07983796296 55924.08079861111 AIS_408 50408 1 82 6385271067346206720 9.759636878967285 9.783087730407715 3 -99.0 -99.0 -999 437.91900634765625 12807.7998046875 15.9237 0.344683 3.87877 1.42247 1.15129 -17.1087 4.502389907836914 17.074899673461914 254.711264477 -4.75920278726 119.980314226 -38.9582852438 17.606416702270508 -999.0 119.9801082930498 -38.95777524398292 254.71080017089844 -4.75897741317749 50408
288 121.4387210994509 -38.80535800533062 288 6385271066273515102 AIS 0 0.0 0.5605865716934204 "GALEX J080545.2-384819" 121.4387210994509 -38.80535800533062 1 168.25 0.0 -999.0 -999.0 15.593771 0.01813816 -999.0 -999.0 2101.31567 35.0957642 1.13863873 false -99.0 0.00331084966 120.72228 -38.75697 2011-12-24 2012-01-06 2012-01-20 55919.14405092592 55932.89405092593 55946.65859953703 AIS_408 50408 1 81 6385271066272464896 62.3005256652832 61.72314453125 17 -99.0 -99.0 -999 1436.6300048828125 15330.900390625 106.441 0.803642 25.0681 1.52107 1.11208 21.4489 4.992740154266357 15.012200355529785 255.18213422 -3.71357582069 121.439646278 -38.8054456604 15.593770980834961 -999.0 121.4387210994509 -38.80535800533062 255.18173217773438 -3.714042901992798 50408
291 133.035428371588 -31.91868488700771 291 6382421122472742815 AIS 0 0.0 0.529517412185669 "GALEX J085208.5-315507" 133.035428371588 -31.91868488700771 3 169.0 169.0 15.9129257 0.0237470325 15.7060308 0.0138423126 1566.14429 34.2461166 1894.90417 24.1527214 0.2911692 false 0.00121725176 0.00199780148 133.49973 -32.27319 2006-03-11 2007-02-09 2008-01-10 53805.4916087963 54140.53327546296 54475.610925925925 AIS_327 50327 1 72 6382421122469593088 56.18076705932617 56.61503982543945 17 14.54888916015625 14.96594524383545 0 1583.25 43505.3984375 102.412 1.11441 26.5066 1.43914 1.067 30.7086 4.429510116577148 15.054100036621094 255.121039972 7.96877515637 133.035315511 -31.9184670491 15.70603084564209 15.912925720214844 133.035428371588 -31.91868488700771 255.121337890625 7.968808174133301 50327
293 122.6523350383313 -39.21651912895214 293 6386643226720207845 AIS 0 0.0 0.5798988342285156 "GALEX J081036.5-391259" 122.6523350383313 -39.21651912895214 1 107.3 0.0 -999.0 -999.0 15.6477127 0.02450764 -999.0 -999.0 1999.46826 45.1217766 1.38623822 false -99.0 0.00368018867 121.95466 -39.00856 2011-12-24 2012-01-06 2012-01-20 55919.1424074074 55932.89240740741 55946.65721064815 AIS_447 50447 1 53 6386643226719158272 59.28091812133789 56.05693054199219 17 -99.0 -99.0 -999 1554.3699951171875 16709.19921875 140.48 1.01011 34.027 1.41328 1.16692 11.283 4.734280109405518 14.711000442504883 256.038749359 -3.14135523665 122.653351358 -39.2168167087 15.647712707519531 -999.0 122.6523350383313 -39.21651912895214 256.0381164550781 -3.1417593955993652 50447
296 137.299270048388 -37.68143321064112 296 6386467293048603186 AIS 0 0.0 0.4232393801212311 "GALEX J090911.8-374053" 137.299270048388 -37.68143321064112 1 96.0 0.0 -999.0 -999.0 17.8182011 0.052782204 -999.0 -999.0 270.844147 13.1636753 0.393783242 false -99.0 0.001691744 137.58333 -37.32318 2012-02-01 2012-02-01 2012-02-01 55958.436099537044 55958.436099537044 55958.43721064815 AIS_442 50442 1 42 6386467293047554048 8.03007984161377 8.488853454589844 0 -99.0 -99.0 -999 609.4039916992188 40824.0 13.0064 0.455155 1.72349 1.74524 1.05131 -59.0057 8.101380348205566 17.294599533081055 261.828051492 6.87012689787 137.29938657 -37.6809016514 17.818201065063477 -999.0 137.299270048388 -37.68143321064112 261.8284606933594 6.869785785675049 50442
297 137.5243306200317 -36.7895520662836 297 6386467293048606573 AIS 0 0.0 0.5356971025466919 "GALEX J091005.8-364722" 137.5243306200317 -36.7895520662836 1 96.0 0.0 -999.0 -999.0 17.8534431 0.05359865 -999.0 -999.0 262.193542 12.9403505 0.274171084 false -99.0 0.00213296455 137.58333 -37.32318 2012-02-01 2012-02-01 2012-02-01 55958.436099537044 55958.436099537044 55958.43721064815 AIS_442 50442 1 42 6386467293047554048 7.773603916168213 7.913846492767334 17 -99.0 -99.0 -999 1911.739990234375 42612.5 13.2395 0.419729 4.00508 1.37008 1.02869 -87.5958 4.6192498207092285 17.275299072265625 261.285414099 7.60352371149 137.524434647 -36.7889668407 17.853443145751953 -999.0 137.5243306200317 -36.7895520662836 261.2858581542969 7.603153228759766 50442
299 137.5080286192104 -36.73687780720857 299 6386467293048607075 AIS 0 0.0 0.589371919631958 "GALEX J091001.9-364412" 137.5080286192104 -36.73687780720857 1 96.0 0.0 -999.0 -999.0 17.921236 0.0554662459 -999.0 -999.0 246.3233 12.5806894 0.271760374 false -99.0 0.00197153934 137.58333 -37.32318 2012-02-01 2012-02-01 2012-02-01 55958.436099537044 55958.436099537044 55958.43721064815 AIS_442 50442 1 42 6386467293047554048 7.303077697753906 7.339100360870361 1 -99.0 -99.0 -999 2027.8199462890625 42675.8984375 11.8193 0.392464 4.07342 1.16756 1.10225 70.8824 3.865920066833496 17.398500442504883 261.237048133 7.62943639503 137.507983893 -36.7360900852 17.921236038208008 -999.0 137.5080286192104 -36.73687780720857 261.23773193359375 7.6290178298950195 50442
300 129.2558815326787 -44.11475317567665 300 6386678416461005688 AIS 0 0.0 0.3793441653251648 "GALEX J083701.4-440653" 129.2558815326787 -44.11475317567665 1 80.0 0.0 -999.0 -999.0 16.9842262 0.04423026 -999.0 -999.0 583.8606 23.7792873 1.3714304 false -99.0 0.001739324 129.62676 -43.84516 2012-01-21 2012-01-21 2012-01-21 55947.62037037037 55947.62037037037 55947.62129629629 AIS_448 50448 1 58 6386678416459956224 17.31049919128418 17.48164176940918 0 -99.0 -99.0 -999 2462.9599609375 19669.30078125 43.2877 0.71568 8.04708 1.50465 1.24918 25.2332 5.421609878540039 15.989100456237793 262.882027186 -1.91058036759 129.255649569 -44.114586088 16.98422622680664 -999.0 129.2558815326787 -44.11475317567665 262.88232421875 -1.9104652404785156 50448
301 129.8081651745582 -44.37326794404472 301 6386678427198426804 AIS 0 0.0 0.4541209638118744 "GALEX J083913.9-442223" 129.8081651745582 -44.37326794404472 1 63.0 0.0 -999.0 -999.0 17.57004 0.07587879 -999.0 -999.0 340.395538 23.7834263 1.69847786 false -99.0 0.00249631843 130.02169 -44.80117 2012-01-21 2012-01-21 2012-01-21 55947.61922453704 55947.61922453704 55947.6199537037 AIS_448 50448 1 68 6386678427197374464 10.0921630859375 10.066102981567383 0 -99.0 -99.0 -999 1392.3199462890625 20048.80078125 25.416 0.565415 1.83065 2.37633 1.53549 43.0952 8.687310218811035 16.56719970703125 263.328116119 -1.75264482707 129.808056522 -44.3736907945 17.570039749145508 -999.0 129.8081651745582 -44.37326794404472 263.327880859375 -1.7522436380386353 50448
302 125.6883128533982 -48.36421010259507 302 6386678432567134360 AIS 0 0.0 0.5081088542938232 "GALEX J082245.2-482151" 125.6883128533982 -48.36421010259507 1 55.0 0.0 -999.0 -999.0 15.5336962 0.0292194225 -999.0 -999.0 2220.86 59.75345 0.8209295 false -99.0 0.003920673 125.00582 -48.59551 2011-12-23 2011-12-23 2011-12-23 55918.67913194445 55918.67913194445 55918.679768518516 AIS_448 50448 1 73 6386678432566083584 65.84481811523438 62.03355026245117 1 -99.0 -99.0 -999 1900.280029296875 8845.01953125 111.039 0.835592 23.2526 1.41069 1.23011 27.7123 4.736949920654297 14.966300010681152 264.894773257 -6.3947120676 125.689347132 -48.3647666323 15.533696174621582 -999.0 125.6883128533982 -48.36421010259507 264.89398193359375 -6.394885540008545 50448
303 125.8138693157772 -48.38184038875846 303 6386678432567134299 AIS 0 0.0 0.5765960812568665 "GALEX J082315.3-482254" 125.8138693157772 -48.38184038875846 1 55.0 0.0 -999.0 -999.0 15.7702618 0.0419650264 -999.0 -999.0 1786.05591 69.01647 0.8435579 false -99.0 0.0146636777 125.00582 -48.59551 2011-12-23 2011-12-23 2011-12-23 55918.67913194445 55918.67913194445 55918.679768518516 AIS_448 50448 1 73 6386678432566083584 52.95359802246094 29.16023063659668 17 -99.0 -99.0 -999 1752.6800537109375 8987.7900390625 181.052 1.07524 24.5932 2.2876 1.43309 60.2419 6.457620143890381 14.435500144958496 264.956270998 -6.33598109441 125.814286501 -48.3819951925 15.770261764526367 -999.0 125.8138693157772 -48.38184038875846 264.9560241699219 -6.336042404174805 50448
304 131.0918530005326 -47.99056336389883 304 6386678452968229845 AIS 0 0.0 0.5838493704795837 "GALEX J084422.0-475926" 131.0918530005326 -47.99056336389883 1 206.0 0.0 -999.0 -999.0 15.7574654 0.01752435 -999.0 -999.0 1807.23108 29.162569 1.05458367 false -99.0 0.00420864625 130.4421 -48.382 2011-12-22 2012-01-06 2012-01-21 55917.44664351852 55932.52997685185 55947.62806712963 AIS_448 50448 1 92 6386678452967178240 53.58140563964844 50.54564666748047 21 -99.0 -99.0 -999 1818.6199951171875 16397.400390625 93.5002 0.791936 20.0086 1.54786 1.16996 -17.6465 5.210929870605469 15.152999877929688 266.733065941 -3.2710523998 131.091837141 -47.9913395772 15.757465362548828 -999.0 131.0918530005326 -47.99056336389883 266.7325134277344 -3.2704873085021973 50448
306 170.3527013560915 -52.36218188286318 306 6386256209366745177 AIS 0 0.0 0.5866331458091736 "GALEX J112124.6-522143" 170.3527013560915 -52.36218188286318 3 107.0 107.0 19.5705948 0.176648587 17.0903435 0.03176003 53.92176 8.770905 529.4959 15.4850883 0.19245024 false 0.00211307337 0.00182873849 170.72482 -51.82193 2007-02-01 2007-02-01 2007-02-01 54132.2857175926 54132.2857175926 54132.28695601851 AIS_436 50436 1 63 6386256209363599360 15.698675155639648 15.916467666625977 17 0.5009127855300903 0.3945366144180298 0 1693.780029296875 10373.5 29.552 0.571868 9.65708 1.16303 1.05364 -88.3941 3.818540096282959 16.403499603271484 289.274685995 8.10607447293 170.353231453 -52.3622009071 17.090343475341797 19.570594787597656 170.3527013560915 -52.36218188286318 289.2744445800781 8.106011390686035 50436
309 174.9246380391121 -59.17793460902818 309 6386291343270873162 AIS 0 0.0 0.3698152005672455 "GALEX J113941.9-591040" 174.9246380391121 -59.17793460902818 1 236.0 0.0 -999.0 -999.0 17.9894581 0.05318709 -999.0 -999.0 231.321747 11.3290339 0.6607781 false -99.0 0.00171631551 174.26662 -59.02762 2011-05-11 2011-09-22 2012-02-02 55692.69106481482 55826.02439814815 55959.39372685185 AIS_437 50437 1 16 6386291343269822464 6.858306407928467 7.143150806427002 21 -99.0 -99.0 -999 1535.8800048828125 30073.80078125 18.9252 0.435166 2.51248 1.91608 1.20967 -85.9823 7.221670150756836 16.887399673461914 293.845888424 2.4226167723 174.924932815 -59.1777355873 17.989458084106445 -999.0 174.9246380391121 -59.17793460902818 293.8458557128906 2.4224045276641846 50437
310 177.1075123302624 -54.52697557941224 310 6386291348639581239 AIS 0 0.0 0.4065821170806885 "GALEX J114825.8-543137" 177.1075123302624 -54.52697557941224 1 159.05 0.0 -999.0 -999.0 17.8151913 0.0444006436 -999.0 -999.0 271.5956 11.10407 0.3361173 false -99.0 0.00152237748 176.65866 -54.21562 2011-05-11 2011-09-19 2012-01-27 55692.75717592592 55823.13217592593 55953.57291666667 AIS_437 50437 1 21 6386291348638531584 8.052359580993652 8.201510429382324 0 -99.0 -99.0 -999 1658.2099609375 41683.6015625 19.4313 0.462436 4.95099 1.37922 1.16692 69.8252 4.56643009185791 16.858699798583984 293.794919985 7.22297257424 177.108013102 -54.5272001666 17.8151912689209 -999.0 177.1075123302624 -54.52697557941224 293.7946472167969 7.223140239715576 50437
311 177.7013035085686 -53.56680108708117 311 6386291359377002631 AIS 0 0.0 0.46779435873031616 "GALEX J115048.3-533400" 177.7013035085686 -53.56680108708117 1 157.05 0.0 -999.0 -999.0 15.6065865 0.0146039482 -999.0 -999.0 2076.65771 27.9257851 0.221215621 false -99.0 0.00184747856 178.31821 -53.85926 2011-05-10 2011-09-18 2012-01-27 55691.60525462963 55822.56358796296 55953.51287037037 AIS_437 50437 1 31 6386291359375949824 61.5694580078125 62.486663818359375 1 -99.0 -99.0 -999 1395.68994140625 44166.6015625 102.482 1.07613 18.7829 1.49294 1.21611 -76.1506 5.225359916687012 15.053400039672852 293.904302469 8.23884425412 177.701375588 -53.5667851686 15.606586456298828 -999.0 177.7013035085686 -53.56680108708117 293.90435791015625 8.238839149475098 50437
314 188.9140753331217 -53.45749912437203 314 6387557978520686263 AIS 0 0.0 0.5659550428390503 "GALEX J123539.3-532727" 188.9140753331217 -53.45749912437203 3 174.1 158.0 18.9539566 0.13410002 17.870657 0.0496628955 95.15235 11.7494774 258.0695 11.8015451 0.160824686 false 0.00238014013 0.00640840176 189.78528 -53.68702 2007-01-27 2009-07-29 2012-01-29 54127.4196875 55041.4196875 55955.497766203705 AIS_473 50473 1 14 6387557978517536768 7.651332378387451 7.613680362701416 17 0.8839293718338013 0.9758040904998779 256 2718.080078125 46877.3984375 26.754 0.613118 6.44926 1.63314 1.31752 13.5099 7.070590019226074 16.511499404907227 300.553186578 9.34144577252 188.915416368 -53.4574208165 17.870656967163086 18.953956604003906 188.9140753331217 -53.45749912437203 300.5524597167969 9.341323852539062 50473
318 197.0145145356262 -55.488523895031 318 6387558026836970369 AIS 0 0.0 0.15651273727416992 "GALEX J130803.4-552918" 197.0145145356262 -55.488523895031 1 179.0 0.0 -999.0 -999.0 15.7293158 0.0154244788 -999.0 -999.0 1854.69812 26.3423138 0.39120844 false -99.0 0.001708688 196.9596 -55.64193 2011-05-14 2011-09-25 2012-02-06 55695.56398148148 55829.438981481486 55963.29170138889 AIS_473 50473 1 59 6387558026835918848 54.98872375488281 55.49519348144531 0 -99.0 -99.0 -999 2107.719970703125 41888.30078125 89.9618 0.954005 23.8272 1.3345 1.17272 4.87643 4.385990142822266 15.194899559020996 305.303742735 7.30681165639 197.014186955 -55.4883838328 15.729315757751465 -999.0 197.0145145356262 -55.488523895031 305.30401611328125 7.306654453277588 50473
323 220.374324095338 -55.90876832553115 323 6387382111418976740 AIS 0 0.0 0.43734821677207947 "GALEX J144129.8-555431" 220.374324095338 -55.90876832553115 1 176.0 0.0 -999.0 -999.0 17.5580158 0.0361941941 -999.0 -999.0 344.185822 11.4710217 0.757623732 false -99.0 0.00209149788 219.61255 -56.0058 2011-05-26 2011-05-26 2011-05-26 55707.272210648145 55707.272210648145 55707.27424768518 AIS_468 50468 1 65 6387382111417925632 10.20453929901123 10.644329071044922 512 -99.0 -99.0 -999 1970.030029296875 33186.1015625 17.6571 0.445756 5.52346 1.21938 1.10091 56.1671 3.882309913635254 16.96269989013672 317.971194142 3.71560842931 220.373438699 -55.9089665838 17.558015823364258 -999.0 220.374324095338 -55.90876832553115 317.9718017578125 3.7155492305755615 50468
324 219.700586319826 -52.23352594526237 324 6387382085649173304 AIS 0 0.0 0.3952178955078125 "GALEX J143848.1-521400" 219.700586319826 -52.23352594526237 1 103.0 0.0 -999.0 -999.0 16.476738 0.0268098768 -999.0 -999.0 931.7607 23.0022 0.5670119 false -99.0 0.00176671182 219.28017 -52.53411 2011-05-23 2011-05-23 2011-05-23 55704.332418981474 55704.332418981474 55704.333611111106 AIS_468 50468 1 41 6387382085648121856 27.625160217285156 28.291675567626953 0 -99.0 -99.0 -999 1367.93994140625 41704.8984375 53.4043 0.731948 16.7842 1.24955 1.10292 44.4414 3.900239944458008 15.761099815368652 319.117430831 7.23171566037 219.700689029 -52.2335044488 16.47673797607422 -999.0 219.700586319826 -52.23352594526237 319.117431640625 7.231683254241943 50468
327 246.8485867754781 -62.55762008878906 327 6387276573335094286 AIS 0 0.0 0.5512857437133789 "GALEX J162723.6-623327" 246.8485867754781 -62.55762008878906 1 107.0 0.0 -999.0 -999.0 16.3920746 0.0251313429 -999.0 -999.0 1007.32611 23.3107338 0.139913648 false -99.0 0.00201935065 247.79897 -62.22604 2011-05-25 2011-05-25 2011-05-25 55706.38243055555 55706.38243055555 55706.38366898148 AIS_465 50465 1 79 6387276573334044672 29.865549087524414 29.490840911865234 17 -99.0 -99.0 -999 2045.3900146484375 1463.199951171875 72.5649 0.847158 18.7125 1.30924 1.18007 2.42272 4.322840213775635 15.428199768066406 325.133567701 -9.41151807941 246.847571957 -62.557887325 16.392074584960938 -999.0 246.8485867754781 -62.55762008878906 325.1341247558594 -9.411728858947754 50465
329 239.6290533505759 -57.14943821589766 329 6387241385741779383 AIS 0 0.0 0.44754332304000854 "GALEX J155830.9-570857" 239.6290533505759 -57.14943821589766 1 108.0 0.0 -999.0 -999.0 17.9398518 0.0546453334 -999.0 -999.0 242.135941 12.1837931 0.627599359 false -99.0 0.00177025539 239.70319 -56.70373 2011-05-27 2011-05-27 2011-05-27 55708.370613425934 55708.370613425934 55708.37186342593 AIS_464 50464 1 76 6387241385740730368 7.178929328918457 7.454261302947998 17 -99.0 -99.0 -999 1542.6400146484375 17040.5 11.892 0.334248 3.41933 1.28107 1.14842 80.8668 4.695819854736328 17.39189910888672 326.246487906 -3.00369845799 239.629508087 -57.1493811843 17.939851760864258 -999.0 239.6290533505759 -57.14943821589766 326.2463073730469 -3.003635883331299 50464
331 244.209980726851 -57.82010509263985 331 6387135813298161338 AIS 0 0.0 0.2782747745513916 "GALEX J161650.4-574912" 244.209980726851 -57.82010509263985 1 108.0 0.0 -999.0 -999.0 17.7997112 0.0595511757 -999.0 -999.0 275.49585 15.1069078 0.375879169 false -99.0 0.00188219175 244.64393 -57.66585 2011-07-07 2011-07-07 2011-07-07 55749.72944444444 55749.72944444444 55749.73069444444 AIS_461 50461 1 58 6387135813297111040 8.16799545288086 8.856063842773438 17 -99.0 -99.0 -999 2581.56005859375 11843.400390625 16.1179 0.415208 1.3209 1.75826 1.42409 66.8767 9.473640441894531 17.06170082092285 327.617277606 -5.1577399913 244.210341282 -57.8194764679 17.799711227416992 -999.0 244.209980726851 -57.82010509263985 327.61676025390625 -5.158113479614258 50461
332 244.1423581454629 -57.82665064065459 332 6387135813298161279 AIS 0 0.0 0.31226032972335815 "GALEX J161634.1-574935" 244.1423581454629 -57.82665064065459 1 108.0 0.0 -999.0 -999.0 17.6486683 0.0538324974 -999.0 -999.0 316.6158 15.6944933 0.3767746 false -99.0 0.00192039565 244.64393 -57.66585 2011-07-07 2011-07-07 2011-07-07 55749.72944444444 55749.72944444444 55749.73069444444 AIS_461 50461 1 58 6387135813297111040 9.387133598327637 9.538261413574219 0 -99.0 -99.0 -999 2654.679931640625 11893.2001953125 15.5372 0.416815 1.6213 1.88743 1.33774 -14.5124 9.513480186462402 17.101600646972656 327.586813672 -5.13713691512 244.142530318 -57.8258781162 17.64866828918457 -999.0 244.1423581454629 -57.82665064065459 327.5862731933594 -5.137683868408203 50461
334 245.1974182939122 -52.35024104247938 334 6387100656843360162 AIS 0 0.0 0.3504897356033325 "GALEX J162047.3-522100" 245.1974182939122 -52.35024104247938 1 106.0 0.0 -999.0 -999.0 17.9647751 0.08814382 -999.0 -999.0 236.64061 19.2066345 3.574855 false -99.0 0.0053998623 245.64167 -52.12925 2011-07-06 2011-07-06 2011-07-06 55748.76288194444 55748.76288194444 55748.76410879629 AIS_460 50460 1 84 6387100656842309632 7.0160017013549805 6.76483678817749 512 -99.0 -99.0 -999 1038.81005859375 20283.900390625 11.1301 0.322957 3.45124 1.39693 1.01875 41.4637 4.322169780731201 17.463699340820312 331.862519424 -1.65456961311 245.197486373 -52.3507020499 17.96477508544922 -999.0 245.1974182939122 -52.35024104247938 331.8628845214844 -1.6542795896530151 50460
336 238.3015376213671 -44.9480063962091 336 6387100582755175521 AIS 0 0.0 0.5242562294006348 "GALEX J155312.3-445652" 238.3015376213671 -44.9480063962091 1 96.0 0.0 -999.0 -999.0 16.5958767 0.0272990558 -999.0 -999.0 834.9276 20.9877853 0.4809355 false -99.0 0.00193229935 238.76715 -45.35669 2011-06-29 2011-06-29 2011-06-29 55741.58409722222 55741.58409722222 55741.58520833334 AIS_460 50460 1 15 6387100582754123776 24.75421905517578 24.751644134521484 17 -99.0 -99.0 -999 1498.0699462890625 40850.8984375 40.7185 0.591445 11.6456 1.30982 1.10956 37.3993 4.078869819641113 16.055500030517578 333.459586373 6.88125829423 238.301182735 -44.9481701124 16.595876693725586 -999.0 238.3015376213671 -44.9480063962091 333.4599609375 6.8811540603637695 50460
337 238.1647322357267 -43.86322469951131 337 6387065479987463379 AIS 0 0.0 0.2569226026535034 "GALEX J155239.5-435147" 238.1647322357267 -43.86322469951131 1 109.0 0.0 -999.0 -999.0 17.0868454 0.0354965143 -999.0 -999.0 531.2044 17.3627129 0.368679941 false -99.0 0.00234176754 238.01854 -43.62901 2011-06-29 2011-06-29 2011-06-29 55741.5756712963 55741.5756712963 55741.57693287037 AIS_459 50459 1 91 6387065479986413568 15.7493314743042 16.523717880249023 512 -99.0 -99.0 -999 2176.070068359375 43040.19921875 30.5797 0.521887 8.66148 1.34224 1.06158 47.0975 4.171559810638428 16.36639976501465 334.082358389 7.77845058582 238.164476902 -43.8633010735 17.08684539794922 -999.0 238.1647322357267 -43.86322469951131 334.0826416015625 7.778320789337158 50459
